0.00931277871131897,6.116232872009277,-0.03919105604290962,12.0,0.0,10.0,6.332,726594966.0,726594966.0
0.01481601595878601,7.085600852966309,-0.03638327866792679,11.0,2.0,13.0,7.272,726594970.0,726594970.0
0.02380562946200371,8.388949394226074,-0.03150364756584168,12.0,4.0,17.0,8.546,726594975.0,726594975.0
0.03490663319826126,10.26597023010254,-0.02721460908651352,10.0,6.0,20.0,10.394,726594979.0,726594979.0
0.05222573503851891,13.22060775756836,-0.02513759583234787,8.0,8.0,23.0,13.32,726594984.0,726594984.0
0.08646772801876068,18.4931526184082,-0.02098965086042881,10.0,10.0,27.0,18.564,726594989.0,726594989.0
0.05197213217616081,6.137259006500244,-0.046378243714571,12.0,0.0,50.0,6.354,726595021.0,726595021.0
0.06425191462039948,7.085316181182861,-0.03810961917042732,13.0,2.0,53.0,7.272,726595025.0,726595025.0
0.08237198740243912,8.400349617004395,-0.03583993390202522,12.0,4.0,57.0,8.558,726595030.0,726595030.0
0.1064924970269203,10.257568359375,-0.02846220321953297,10.0,6.0,60.0,10.386,726595035.0,726595035.0
0.1444647312164307,13.21991539001465,-0.02835865132510662,8.0,8.0,63.0,13.32,726595039.0,726595039.0
0.215716078877449,18.51799392700195,-0.02777053229510784,10.0,10.0,67.0,18.59,726595044.0,726595044.0
0.09470470994710922,6.123214244842529,-0.04424482211470604,12.0,0.0,90.0,6.34,726595076.0,726595076.0
0.1137164384126663,7.088582515716553,-0.04073730856180191,13.0,2.0,93.0,7.276,726595081.0,726595081.0
0.1410588473081589,8.407413482666016,-0.03941672667860985,12.0,4.0,97.0,8.566,726595085.0,726595085.0
0.1783158928155899,10.27829456329346,-0.03441398590803146,8.0,6.0,100.0,10.408,726595090.0,726595090.0
0.2364250868558884,13.19873046875,-0.02913110516965389,8.0,8.0,103.0,13.3,726595095.0,726595095.0
0.3446621894836426,18.50009346008301,-0.0308780875056982,12.0,10.0,107.0,18.574,726595099.0,726595099.0
0.1376557052135468,6.13977575302124,-0.05040628463029862,12.0,0.0,130.0,6.358000000000001,726595131.0,726595131.0
0.1630527228116989,7.079813957214356,-0.04065946489572525,11.0,2.0,133.0,7.268,726595136.0,726595136.0
0.1994452327489853,8.39051342010498,-0.03840081766247749,12.0,4.0,137.0,8.55,726595141.0,726595141.0
0.2497247457504273,10.26099300384522,-0.03440316393971443,8.0,6.0,140.0,10.392,726595145.0,726595145.0
0.3285889625549316,13.20072174072266,-0.03283731266856194,10.0,8.0,143.0,13.304,726595150.0,726595150.0
0.4790387451648712,18.73225593566895,-0.05615191534161568,10.0,10.0,147.0,18.81,726595155.0,726595155.0
0.5150455236434937,13.27988719940186,4.651841640472412,2.0,13.0,152.0,13.634,726595161.0,726595161.0
0.1800974756479263,6.119343280792236,-0.0467088483273983,12.0,0.0,170.0,6.338,726595187.0,726595187.0
0.2129617631435394,7.101868152618408,-0.04780444502830505,13.0,2.0,173.0,7.292,726595191.0,726595191.0
0.2582647204399109,8.400681495666504,-0.04274594411253929,12.0,4.0,177.0,8.562,726595196.0,726595196.0
0.3211564123630524,10.2530689239502,-0.035958431661129,10.0,6.0,180.0,10.386,726595201.0,726595201.0
0.4210664033889771,13.21198749542236,-0.03777390718460083,14.0,8.0,183.0,13.318,726595205.0,726595205.0
0.6166714429855347,18.96341896057129,-0.08153944462537766,10.0,10.0,187.0,19.046,726595210.0,726595210.0
0.2232092022895813,6.133370876312256,-0.05235797166824341,12.0,0.0,210.0,6.354,726595242.0,726595242.0
0.2625063359737396,7.100197315216065,-0.04953457787632942,13.0,2.0,213.0,7.292,726595247.0,726595247.0
0.3163822293281555,8.382969856262207,-0.04172064736485481,9.0,4.0,217.0,8.546,726595251.0,726595251.0
0.3926194310188294,10.24859619140625,-0.0381409153342247,8.0,6.0,220.0,10.384,726595256.0,726595256.0
0.5128241181373596,13.19681739807129,-0.03951483219861984,14.0,8.0,223.0,13.306,726595261.0,726595261.0
0.7520211935043335,19.04224967956543,-0.09359151124954224,13.0,10.0,227.0,19.13,726595265.0,726595265.0
0.2649267613887787,6.131697654724121,-0.05381478369235992,12.0,0.0,249.0,6.354,726595297.0,726595297.0
0.310310423374176,7.084607601165772,-0.04805269837379456,7.0,2.0,252.0,7.278000000000001,726595302.0,726595302.0
0.3738466501235962,8.39238166809082,-0.04601845145225525,9.0,4.0,256.0,8.558,726595307.0,726595307.0
0.4623272716999054,10.24567890167236,-0.04057516530156136,8.0,6.0,259.0,10.384,726595311.0,726595311.0
0.6031599640846252,13.20689487457275,-0.04437664151191711,10.0,8.0,262.0,13.32,726595316.0,726595316.0
0.8765333890914917,18.92123603820801,-0.08782333880662918,13.0,10.0,266.0,19.014,726595320.0,726595320.0
0.3071462512016296,6.116180896759033,-0.05166344344615936,12.0,0.0,289.0,6.34,726595353.0,726595353.0
0.3598156869411469,7.084204196929932,-0.05023163929581642,13.0,2.0,292.0,7.28,726595357.0,726595357.0
0.4329192340373993,8.401321411132812,-0.050372414290905,9.0,4.0,296.0,8.57,726595362.0,726595362.0
0.5334319472312927,10.23430252075195,-0.04180595651268959,8.0,6.0,299.0,10.376,726595366.0,726595366.0
0.6952898502349854,13.20235347747803,-0.04759388789534569,10.0,8.0,302.0,13.32,726595371.0,726595371.0
1.000108003616333,18.74751663208008,-0.07748757302761078,13.0,10.0,306.0,18.846,726595376.0,726595376.0
1.113629698753357,19.63785171508789,1.218588471412659,15.0,14.0,312.0,19.67,726595385.0,726595385.0
0.3509241938591003,6.137020587921143,-0.05940764769911766,12.0,0.0,329.0,6.364,726595408.0,726595408.0
